entity_id,transaction_count,fraud_count,fraud_rate,avg_anomaly_score,max_anomaly_score,fraud_rate_norm,anomaly_norm,risk_score,entity_type
705,17,5,0.29411764705882354,728.0126,5488.689,0.29411764705882354,8.277252e-06,0.1764738991361596,DeviceInfo
831,7,2,0.2857142857142857,31.793497,220.52519,0.2857142857142857,3.5783557e-07,0.1714287145628012,DeviceInfo
199,11,3,0.2727272727272727,107.560616,1118.664,0.2727272727272727,1.2196783e-06,0.16363685150768206,DeviceInfo
423,15,4,0.26666666666666666,784.1519,6314.63,0.26666666666666666,8.915831e-06,0.16000356633245247,DeviceInfo
648,27,7,0.25925925925925924,205.52774,1828.507,0.25925925925925924,2.3340438e-06,0.1555564891730695,DeviceInfo
481,12,3,0.25,141.21281,752.7178,0.25,1.6024685e-06,0.15000064098742313,DeviceInfo
752,8,2,0.25,113.290665,799.0232,0.25,1.284857e-06,0.15000051394283673,DeviceInfo
757,20,5,0.25,80.5771,664.7222,0.25,9.127438e-07,0.1500003650975202,DeviceInfo
356,4,1,0.25,75.7597,191.31943,0.25,8.5794636e-07,0.1500003431785558,DeviceInfo
271,8,2,0.25,29.518358,213.25992,0.25,3.319561e-07,0.15000013278244637,DeviceInfo
16,4,1,0.25,9.427206,36.16815,0.25,1.0342142e-07,0.150000041368569,DeviceInfo
10,8,2,0.25,7.9372063,35.638046,0.25,8.647284e-08,0.1500000345891351,DeviceInfo
110,4,1,0.25,0.34117848,0.35007584,0.25,6.883969e-11,0.15000000002753588,DeviceInfo
346,4,1,0.25,0.34117848,0.35007584,0.25,6.883969e-11,0.15000000002753588,DeviceInfo
927,4,1,0.25,0.3382127,0.3382127,0.25,3.510428e-11,0.1500000000140417,DeviceInfo
892,25,6,0.24,176.8767,2023.7218,0.24,2.0081413e-06,0.1440008032565688,DeviceInfo
399,34,8,0.23529411764705882,31.436003,265.19385,0.23529411764705882,3.537691e-07,0.14117661209587645,DeviceInfo
312,35,8,0.22857142857142856,89.04574,1126.8353,0.22857142857142856,1.0090737e-06,0.1371432607723425,DeviceInfo
408,9,2,0.2222222222222222,101.85487,759.4731,0.2222222222222222,1.1547762e-06,0.13333379524383607,DeviceInfo
797,14,3,0.21428571428571427,158.18797,1669.2474,0.21428571428571427,1.7955591e-06,0.12857214679507445,DeviceInfo
392,19,4,0.21052631578947367,1502.306,13496.91,0.21052631578947367,1.7084758e-05,0.12632262337685554,DeviceInfo
324,19,4,0.21052631578947367,277.83087,3632.8496,0.21052631578947367,3.1564844e-06,0.12631705206742574,DeviceInfo
776,25,5,0.2,409.26212,4977.7734,0.2,4.6515006e-06,0.12000186060026408,DeviceInfo
534,5,1,0.2,308.06662,1538.9802,0.2,3.5004127e-06,0.1200014001651607,DeviceInfo
754,5,1,0.2,125.80375,367.85135,0.2,1.427192e-06,0.12000057087680716,DeviceInfo
781,5,1,0.2,59.81889,243.29315,0.2,6.766214e-07,0.12000027064857022,DeviceInfo
308,5,1,0.2,23.942478,118.359535,0.2,2.6853107e-07,0.12000010741242562,DeviceInfo
11,5,1,0.2,14.199529,69.64479,0.2,1.5770608e-07,0.12000006308243172,DeviceInfo
71,5,1,0.2,2.7157552,12.225925,0.2,2.7079395e-08,0.12000001083175771,DeviceInfo
347,5,1,0.2,0.3382127,0.3382127,0.2,3.510428e-11,0.12000000001404171,DeviceInfo
396,26,5,0.19230769230769232,526.7862,9374.665,0.19230769230769232,5.988324e-06,0.11538701071421761,DeviceInfo
737,26,5,0.19230769230769232,198.40428,2781.1943,0.19230769230769232,2.2530153e-06,0.11538551659075089,DeviceInfo
740,11,2,0.18181818181818182,1807.7786,11107.565,0.18181818181818182,2.0559475e-05,0.1090991328811552,DeviceInfo
400,17,3,0.17647058823529413,22.328083,324.92615,0.17647058823529413,2.5016752e-07,0.10588245300818182,DeviceInfo
996,47,8,0.1702127659574468,2044.4076,28130.678,0.1702127659574468,2.3251105e-05,0.1021369600163567,DeviceInfo
337,6,1,0.16666666666666666,1021.84283,5526.076,0.16666666666666666,1.161954e-05,0.10000464781578557,DeviceInfo
577,6,1,0.16666666666666666,219.34064,797.1626,0.16666666666666666,2.491164e-06,0.10000099646558737,DeviceInfo
275,12,2,0.16666666666666666,214.44588,1864.8816,0.16666666666666666,2.4354867e-06,0.10000097419467692,DeviceInfo
908,6,1,0.16666666666666666,182.8554,1043.2401,0.16666666666666666,2.0761483e-06,0.10000083045932796,DeviceInfo
299,18,3,0.16666666666666666,56.69324,517.58374,0.16666666666666666,6.410675e-07,0.10000025642700051,DeviceInfo
974,6,1,0.16666666666666666,29.025316,172.46083,0.16666666666666666,3.2634782e-07,0.10000013053913505,DeviceInfo
489,6,1,0.16666666666666666,12.308807,72.16178,0.16666666666666666,1.3619933e-07,0.1000000544797345,DeviceInfo
422,6,1,0.16666666666666666,1.3817626,6.617962,0.16666666666666666,1.1905373e-08,0.10000000476214933,DeviceInfo
893,8041,475,0.05907225469468971,13618703.0,1674611700.0,0.05907225469468971,0.15491128,0.09740786468815171,DeviceInfo
568,13,2,0.15384615384615385,3462.1484,42586.652,0.15384615384615385,3.937775e-05,0.09232344340805587,DeviceInfo
94,13,2,0.15384615384615385,234.0016,2625.564,0.15384615384615385,2.657931e-06,0.0923087554800549,DeviceInfo
565,20,3,0.15,456.23346,2909.0076,0.15,5.1857946e-06,0.09000207431799026,DeviceInfo
998,14,2,0.14285714285714285,133.66801,1173.169,0.14285714285714285,1.5166472e-06,0.08571489237317238,DeviceInfo
868,28,4,0.14285714285714285,65.65217,677.995,0.14285714285714285,7.429743e-07,0.08571458290401453,DeviceInfo
542,7,1,0.14285714285714285,32.18258,111.62577,0.14285714285714285,3.6226135e-07,0.08571443061883273,DeviceInfo
668,7,1,0.14285714285714285,26.884314,161.97148,0.14285714285714285,3.0199413e-07,0.0857144065119367,DeviceInfo
997,58,8,0.13793103448275862,954.2118,12474.904,0.13793103448275862,1.08502445e-05,0.0827629607874581,DeviceInfo
546,15,2,0.13333333333333333,103.62243,1549.5896,0.13333333333333333,1.174882e-06,0.0800004699527949,DeviceInfo
773,99,13,0.13131313131313133,347.52872,16773.945,0.13131313131313133,3.9492897e-06,0.07878945850377822,DeviceInfo
283,8,1,0.125,300.692,1349.2935,0.125,3.416527e-06,0.07500136661083161,DeviceInfo
710,8,1,0.125,25.849796,204.42519,0.125,2.902266e-07,0.07500011609064643,DeviceInfo
76,17,2,0.11764705882352941,43.60455,422.69095,0.11764705882352941,4.9218505e-07,0.07058843216814406,DeviceInfo
671,78,9,0.11538461538461539,228.36957,3311.271,0.11538461538461539,2.5938673e-06,0.06923180677766386,DeviceInfo
739,45,5,0.1111111111111111,3204.818,103007.07,0.1111111111111111,3.645065e-05,0.06668124692629741,DeviceInfo
929,9,1,0.1111111111111111,1008.41156,8003.7065,0.1111111111111111,1.1466761e-05,0.06667125337122949,DeviceInfo
492,9,1,0.1111111111111111,83.22931,429.78876,0.1111111111111111,9.429124e-07,0.06666704383161838,DeviceInfo
623,9,1,0.1111111111111111,30.939262,164.94461,0.1111111111111111,3.4811876e-07,0.06666680591417086,DeviceInfo
402,9,1,0.1111111111111111,19.993523,86.57575,0.1111111111111111,2.2361213e-07,0.06666675611151997,DeviceInfo
168,9,1,0.1111111111111111,18.419956,64.05701,0.1111111111111111,2.05713e-07,0.06666674895186399,DeviceInfo
730,46,5,0.10869565217391304,242.2392,5412.008,0.10869565217391304,2.7516328e-06,0.06521849195744182,DeviceInfo
100,28,3,0.10714285714285714,73.78126,1018.6713,0.10714285714285714,8.354418e-07,0.064286048462461,DeviceInfo
994,29,3,0.10344827586206896,918.44806,13275.868,0.10344827586206896,1.0443436e-05,0.06207314289143549,DeviceInfo
385,10,1,0.1,1595.6991,14803.99,0.1,1.8147093e-05,0.060007258837285915,DeviceInfo
416,30,3,0.1,325.1242,3096.6948,0.1,3.694441e-06,0.06000147777643633,DeviceInfo
894,10,1,0.1,156.53549,1367.954,0.1,1.7767624e-06,0.060000710704966875,DeviceInfo
367,10,1,0.1,5.479165,38.20232,0.1,5.8512885e-08,0.060000023405155145,DeviceInfo
732,61,6,0.09836065573770492,4589.6753,216112.56,0.09836065573770492,5.2203253e-05,0.05903727474430271,DeviceInfo
995,180,17,0.09444444444444444,31865.748,3417631.8,0.09444444444444444,0.00036246562,0.056811652913262754,DeviceInfo
684,11,1,0.09090909090909091,1872.2047,12226.917,0.09090909090909091,2.1292315e-05,0.05455397147130001,DeviceInfo
7,11,1,0.09090909090909091,849.0439,7866.6504,0.09090909090909091,9.653971e-06,0.054549316133993254,DeviceInfo
766,11,1,0.09090909090909091,614.92957,6073.875,0.09090909090909091,6.990945e-06,0.05454825092356672,DeviceInfo
200,11,1,0.09090909090909091,128.61856,912.8311,0.09090909090909091,1.4592102e-06,0.05454603822953872,DeviceInfo
266,11,1,0.09090909090909091,42.007576,207.69969,0.09090909090909091,4.7401966e-07,0.05454564415331462,DeviceInfo
208,22,2,0.09090909090909091,38.61589,208.45235,0.09090909090909091,4.3543957e-07,0.05454562872129274,DeviceInfo
989,46,4,0.08695652173913043,467.92337,7786.9297,0.08695652173913043,5.318766e-06,0.05217604054985555,DeviceInfo
663,69,6,0.08695652173913043,194.6824,3559.1682,0.08695652173913043,2.2106792e-06,0.05217479731516347,DeviceInfo
633,12,1,0.08333333333333333,1358.7838,11095.53,0.08333333333333333,1.5452208e-05,0.050006180883246994,DeviceInfo
439,12,1,0.08333333333333333,300.5195,2559.5347,0.08333333333333333,3.414565e-06,0.050001365826051365,DeviceInfo
407,12,1,0.08333333333333333,297.4474,1669.109,0.08333333333333333,3.3796202e-06,0.05000135184814098,DeviceInfo
639,12,1,0.08333333333333333,256.11053,1315.9398,0.08333333333333333,2.9094176e-06,0.05000116376702408,DeviceInfo
135,12,1,0.08333333333333333,73.18629,498.74078,0.08333333333333333,8.286741e-07,0.050000331469635735,DeviceInfo
410,12,1,0.08333333333333333,54.875294,530.19434,0.08333333333333333,6.2038856e-07,0.05000024815543042,DeviceInfo
724,61,5,0.08196721311475409,463.9904,13979.609,0.08196721311475409,5.274029e-06,0.04918243748046674,DeviceInfo
39,51,4,0.0784313725490196,94.04053,640.8389,0.0784313725490196,1.0658888e-06,0.04705924988492444,DeviceInfo
398,13,1,0.07692307692307693,75.29825,388.6752,0.07692307692307693,8.5269744e-07,0.04615418723283343,DeviceInfo
768,27,2,0.07407407407407407,1161.5825,13107.964,0.07407407407407407,1.32090645e-05,0.044449728070240876,DeviceInfo
413,14,1,0.07142857142857142,1904.5906,20509.559,0.07142857142857142,2.16607e-05,0.04286580713750091,DeviceInfo
786,28,2,0.07142857142857142,153.77773,1452.8156,0.07142857142857142,1.745393e-06,0.04285784101432292,DeviceInfo
186,15,1,0.06666666666666667,9063.072,134252.66,0.06666666666666667,0.00010308766,0.04004123506369069,DeviceInfo
378,15,1,0.06666666666666667,152.82121,1783.5863,0.06666666666666667,1.7345128e-06,0.040000693805134234,DeviceInfo
772,15,1,0.06666666666666667,23.678461,203.56944,0.06666666666666667,2.6552792e-07,0.04000010621116786,DeviceInfo
660,16,1,0.0625,189.34428,1710.371,0.0625,2.1499588e-06,0.03750085998357235,DeviceInfo
962,3347,206,0.061547654616074095,28700.102,36167050.0,0.061547654616074095,0.00032645673,0.03705917547233985,DeviceInfo
206,17,1,0.058823529411764705,18.939486,135.16463,0.058823529411764705,2.1162258e-07,0.03529420229608972,DeviceInfo
401,35,2,0.05714285714285714,1068.6133,18277.715,0.05714285714285714,1.21515495e-05,0.03429057490552492,DeviceInfo
409,18,1,0.05555555555555555,77.40001,1055.8258,0.05555555555555555,8.766047e-07,0.03333368397523107,DeviceInfo
664,47,2,0.0425531914893617,303.76953,4946.859,0.0425531914893617,3.4515338e-06,0.025533295507142745,DeviceInfo
973,333,14,0.042042042042042045,28145.682,4650233.5,0.042042042042042045,0.00032015028,0.025353285338863867,DeviceInfo
288,27,1,0.037037037037037035,76.888626,587.1322,0.037037037037037035,8.707878e-07,0.022222570537348295,DeviceInfo
667,29,1,0.034482758620689655,304.684,2909.81,0.034482758620689655,3.4619356e-06,0.020691039946650405,DeviceInfo
971,79850,2079,0.026036318096430807,280197.5,1600550900.0,0.026036318096430807,0.0031872124,0.016896675885527852,DeviceInfo
379,2175,48,0.022068965517241378,22296.176,13531828.0,0.022068965517241378,0.0002536128,0.013342824429416112,DeviceInfo
871,1241,19,0.015310233682514102,34623.1,16587456.0,0.015310233682514102,0.00039383024,0.009343672302507197,DeviceInfo
734,7,0,0.0,129448.82,662095.44,0.0,0.0014724626,0.0005889850435778499,DeviceInfo
707,8,0,0.0,36239.74,106497.266,0.0,0.0004122193,0.00016488772234879434,DeviceInfo
700,16,0,0.0,25221.73,399258.6,0.0,0.00028689066,0.00011475626524770632,DeviceInfo
202,3,0,0.0,15787.151,24846.809,0.0,0.00017957334,7.18293376849033e-05,DeviceInfo
821,2,0,0.0,14468.973,28481.691,0.0,0.00016457919,6.583167851204053e-05,DeviceInfo
826,4,0,0.0,10409.414,19909.018,0.0,0.00011840215,4.7360863391077146e-05,DeviceInfo
771,3,0,0.0,7787.181,11495.833,0.0,8.857454e-05,3.54298172169365e-05,DeviceInfo
714,2,0,0.0,7646.5576,8781.469,0.0,8.697496e-05,3.478998405626044e-05,DeviceInfo
865,2,0,0.0,7277.3813,8316.886,0.0,8.2775616e-05,3.311024556751363e-05,DeviceInfo
721,56,0,0.0,6365.1343,313536.12,0.0,7.239891e-05,2.8959562769159675e-05,DeviceInfo
549,3,0,0.0,6010.101,17345.766,0.0,6.8360445e-05,2.7344178306520917e-05,DeviceInfo
801,9,0,0.0,5728.154,20137.588,0.0,6.515332e-05,2.6061328753712587e-05,DeviceInfo
985,31,0,0.0,5462.657,111407.5,0.0,6.213333e-05,2.4853332433849573e-05,DeviceInfo
597,7,0,0.0,4978.1655,34744.656,0.0,5.6622288e-05,2.264891554659698e-05,DeviceInfo
38,6,0,0.0,4290.111,23610.943,0.0,4.879574e-05,1.9518296539899893e-05,DeviceInfo
543,23,0,0.0,3600.055,78280.445,0.0,4.0946423e-05,1.637856985325925e-05,DeviceInfo
59,8,0,0.0,3512.7957,25025.451,0.0,3.995386e-05,1.5981544493115507e-05,DeviceInfo
583,3,0,0.0,3512.2092,6158.0225,0.0,3.994719e-05,1.5978876035660505e-05,DeviceInfo
204,14,0,0.0,3498.8118,25564.744,0.0,3.9794795e-05,1.5917918062768877e-05,DeviceInfo
603,13,0,0.0,3465.0183,43829.082,0.0,3.94104e-05,1.576416070747655e-05,DeviceInfo
467,6,0,0.0,3456.3704,9684.73,0.0,3.9312028e-05,1.5724812328699045e-05,DeviceInfo
601,4,0,0.0,3253.2007,7039.5356,0.0,3.7000995e-05,1.4800398275838234e-05,DeviceInfo
431,2,0,0.0,3211.6765,3442.3525,0.0,3.652866e-05,1.4611464393965434e-05,DeviceInfo
712,2,0,0.0,2870.2288,5527.6772,0.0,3.264473e-05,1.305789191974327e-05,DeviceInfo
910,6,0,0.0,2780.8875,11010.179,0.0,3.1628482e-05,1.265139326278586e-05,DeviceInfo
779,12,0,0.0,2568.368,28450.357,0.0,2.9211096e-05,1.1684438504744321e-05,DeviceInfo
368,5,0,0.0,2457.8726,11513.803,0.0,2.7954224e-05,1.1181689842487685e-05,DeviceInfo
517,2,0,0.0,2163.2192,4326.1,0.0,2.4602574e-05,9.841030077950563e-06,DeviceInfo
420,4,0,0.0,2159.186,8484.3545,0.0,2.4556695e-05,9.822678293858189e-06,DeviceInfo
959,11,0,0.0,2100.0227,14928.536,0.0,2.388372e-05,9.553487871016841e-06,DeviceInfo
834,3,0,0.0,1842.251,5526.076,0.0,2.0951595e-05,8.38063806440914e-06,DeviceInfo
733,14,0,0.0,1836.3513,18754.043,0.0,2.0884487e-05,8.353795237781014e-06,DeviceInfo
761,2,0,0.0,1750.978,1823.7012,0.0,1.9913376e-05,7.965350050653797e-06,DeviceInfo
574,2,0,0.0,1737.677,2763.2734,0.0,1.9762077e-05,7.904831363703124e-06,DeviceInfo
306,2,0,0.0,1719.8877,3439.4373,0.0,1.9559726e-05,7.823890882718842e-06,DeviceInfo
132,4,0,0.0,1718.2764,5725.194,0.0,1.9541398e-05,7.816559445927851e-06,DeviceInfo
706,5,0,0.0,1658.1693,5526.4414,0.0,1.8857685e-05,7.5430739343573805e-06,DeviceInfo
540,2,0,0.0,1601.3688,2431.0706,0.0,1.8211585e-05,7.28463419363834e-06,DeviceInfo
572,2,0,0.0,1549.4225,2763.44,0.0,1.7620703e-05,7.048281531751854e-06,DeviceInfo
764,2,0,0.0,1548.6326,2485.105,0.0,1.7611717e-05,7.044687208690448e-06,DeviceInfo
425,2,0,0.0,1402.2864,2037.6636,0.0,1.5947046e-05,6.378818397934083e-06,DeviceInfo
372,4,0,0.0,1321.4575,2763.4612,0.0,1.50276255e-05,6.011050118104322e-06,DeviceInfo
